"GEOID10","OBAMA_SHAR","NEAR_DIST"
"17037DK06",0.703125,636.693503696
"17037DK14",0.8693098385,2029.67914588
"17037MF01",0.4778420039,8635.8682478
"17037MA01",0.4481707317,2687.1864895
"17037DK17",0.7604166667,250.868447055
"17037DK19",0.5146496815,1345.1058849
"17037DK22",0.722826087,554.369617803
"17037DK28",0.6703296703,429.295701554
"17037DK18",0.6438679245,1488.51212887
"17037DK20",0.6707746479,1680.04538664
"17037DK23",0.684596577,850.503090022
"17037DK27",0.6452173913,328.806706488
"17037DK30",0.6902286902,429.008715342
"17037DK32",0.6235465116,730.395634582
"17037DK31",0.6130536131,1128.64311869
"17037DK33",0.6811594203,415.360247409
"17037MA02",0.4929245283,2132.96802187
"17037SG01",0.3306451613,7954.8598798
"17037FR01",0.6075036075,1328.59624627
"17037FR02",0.4288990826,1627.30225517
"17037KI01",0.4796380091,706.074231783
"17037GE01",0.4305993691,3003.06604886
"17037GE02",0.5540308748,357.447099492
"17037GE04",0.5614814815,1096.34322932
"17037GE03",0.5355191257,1792.79273497
"17037SY09",0.5401002506,5522.92170094
"17037SY02",0.575,7395.17517519
"17037KI02",0.497291441,2052.12483197
"17037SY03",0.4538558786,4877.81352777
"17037SY10",0.5578778135,6648.17206498
"17037SQ01",0.4426751592,1442.39304707
"17037PP01",0.3413173653,664.831436871
"17037SA03",0.5141843972,726.507043897
"17037SA01",0.5127737226,559.215309125
"17037SA02",0.5350318471,1281.00449108
"17037SA05",0.4716981132,4581.7676962
"17037SA04",0.4938488576,297.274108425
"17037SO01",0.4615384615,4029.33168807
"17037SO02",0.501312336,4593.63651897
"17037SY01",0.5653370014,7944.35803093
"17037CO06",0.5329545455,1074.65260448
"17037CO07",0.5192307692,312.139097683
"17037CO08",0.5050505051,4506.09079717
"17037SY11",0.4376996805,2426.95542015
"17037DK36",0.6296296296,2061.17720606
"17037CL01",0.3944315545,846.353402442
"17037AF01",0.5193965517,928.01181193
"17037MI01",0.3689839572,6502.66766256
"17037DK34",0.6091954023,1756.44925161
"17037DK29",0.6061776062,1172.0785826
"17037PI01",0.3494423792,7286.90056564
"17037CL02",0.4622641509,782.094081883
"17037VI01",0.328125,5913.90058169
"17037SH01",0.4254703329,819.611144247
"17037SQ02",0.4625668449,68.0356892185
"17037CO01",0.528708134,1345.70825566
"17037DK26",0.6215384615,262.669627254
"17037DK24",0.68,521.89889914
"17037CO05",0.65,2285.77588452
"17037CO03",0.5188811189,4677.16092148
"17037CO02",0.5340136054,3854.30843302
"17037DK25",0.6683168317,559.521174232
"17037CO04",0.6109785203,3919.67098242
"17037SY05",0.584139265,5186.99091618
"17037SY06",0.664756447,5618.8761369
"17039WE01",0.3918128655,3484.26652457
"17039BA01",0.4195121951,3232.05780708
"17039CL04",0.494600432,3210.6139046
"17039CL05",0.4268774704,526.984551283
"17039TU01",0.3763157895,289.413792076
"17039CL02",0.5389221557,119.112016992
"17039CL01",0.532,1584.05284179
"17039WA01",0.4387755102,811.702353994
"17039HA01",0.359375,609.376676467
"17039CL09",0.5196850394,498.449805898
"17039CL07",0.5372750643,17.946417341
"17039CL03",0.4524495677,876.820306414
"17039CL06",0.4545454545,603.460037144
"17039TE01",0.4115983027,4462.64967465
"17039CL08",0.5405405405,1037.80419339
"17039CR01",0.2677824268,2464.51303106
"17039RU01",0.3636363636,4067.75979247
"17039DE01",0.37890625,2483.09270378
"17039SA02",0.415860735,3883.8369097
"17039NI01",0.441509434,1602.41861638
"17039WI01",0.4831460674,8105.47433092
"17039SA01",0.3404255319,688.40441376
"17039SA03",0.3536585366,1389.73494284
"17041TU03",0.4145516074,2506.1704166
"17041BW01",0.4257028112,10226.2554898
"17041BO01",0.3552036199,3396.03683022
"17041BO02",0.3190661479,1251.306923
"17041GA02",0.3689320388,1469.31153125
"17041GA01",0.4199288256,2169.18556368
"17041BW02",0.4226804124,5826.5483938
"17041CA01",0.298405467,320.183864936
"17041CA03",0.3942307692,1214.54462852
"17041CA02",0.4065769806,1009.56661181
"17041MN01",0.3285714286,2848.73214228
"17041TU01",0.4160732452,2913.48797153
"17041TU02",0.4033898305,2686.25979427
"17041NM01",0.3779385172,3269.42384765
"17041SG01",0.2824858757,6538.68677531
"17041AR01",0.4368421053,2297.06924284
"17041BO03",0.2355555556,3732.39712549
"17041TU04",0.437037037,463.756004747
"17041AR03",0.4436090226,4209.59390739
"17041AR02",0.4413265306,3632.13691322
"1704308030",0.4985994398,1568.43316106
"1704308011",0.5772151899,691.64085331
"1704308016",0.5883392226,998.631002572
"1704308028",0.5441176471,353.820578641
"1704309001",0.5717391304,444.115102644
"1704309041",0.5234375,579.874141306
"1704309006",0.491773309,496.002913273
"1704309040",0.5485074627,455.60257612
"1704309099",0.4986149584,242.131296291
"1704309053",0.5629820051,443.589944353
"1704309004",0.4735449735,635.942504495
"1704309066",0.5796897038,336.081923047
"1704309019",0.536977492,4237.06460006
"1704309022",0.5590277778,3508.52588407
"1704309003",0.362720403,4790.78640351
"1704309058",0.5494880546,2054.50931472
"1704309125",0.4081081081,2476.74027888
"1704309048",0.3935483871,2762.47359504
"1704309106",0.3046092184,4711.76460144
"1704305083",0.5116731518,2979.28299985
"1704305062",0.5626072041,3012.08995676
"1704305069",0.534562212,3496.64388727
"1704305049",0.5035629454,3307.83754386
"1704305048",0.5814977974,4365.10454625
"1704305047",0.5559701493,4329.55314064
"1704305038",0.6028257457,2278.33110326
"1704305098",0.4979423868,310.317127936
"1704308022",0.4956217163,385.986455816
"1704305018",0.4251412429,1012.66862448
"1704308020",0.4644067797,2487.61677624
"1704308004",0.494966443,1178.27441875
"1704309023",0.5403587444,300.573392271
"1704309007",0.480733945,647.542136606
"1704309070",0.543062201,209.835439563
"1704309008",0.5527950311,364.969180173
"1704309033",0.6145833333,371.958396865
"1704309052",0.6274509804,33.6376143084
"1704309039",0.7533632287,136.320012274
"1704309035",0.5709570957,258.601581502
"1704309005",0.6106489185,1084.63211352
"1704309069",0.5731707317,1404.36638374
"1704309084",0.5688888889,811.483597203
"1704309017",0.5,1070.46088797
"1704308006",0.4720496894,1460.20852046
"1704305054",0.4385432473,3188.11280948
"1704305036",0.5901960784,2415.17084391
"1704305082",0.4812138728,2029.77398771
"1704305084",0.4838709677,802.046181255
"1704305085",0.5360824742,1347.58191323
"1704305071",0.4423440454,1553.85843907
"1704305093",0.6126629423,1613.31877665
"1704305024",0.5647668394,1334.80823575
"1704305081",0.5352760736,1622.74701709
"1704309034",0.4679144385,1022.81510178
"1704309092",0.4693251534,766.705499603
"1704309085",0.5963302752,351.445187507
"1704309060",0.4734693878,1050.81912377
"1704309037",0.5101522843,544.856744359
"1704309028",0.4719101124,135.157005459
"1704309061",0.486631016,186.163564732
"1704309036",0.487544484,636.834145748
"1704309038",0.4752941176,1048.15579424
"1704309091",0.4155844156,1572.49918018
"1704309009",0.5939393939,355.614705949
"1704309043",0.5485714286,175.587860196
"1704309101",0.5425531915,439.791012143
"1704309027",0.5616740088,82.2254614325
"1704309026",0.6085271318,243.889693957
"1704309095",0.6282051282,714.823439492
"1704309051",0.5717821782,426.243981467
"1704305076",0.6269165247,2173.97344993
"1704305088",0.5834797891,2184.56563746
"1704305089",0.5732283465,2182.36039485
"1704305094",0.576146789,3215.27112652
"1704305033",0.5307855626,2707.38850369
"1704305077",0.44092827,3106.93852738
"1704305104",0.5745192308,3608.34387141
"1704308007",0.4253611557,2785.80010263
"1704305068",0.5924528302,3863.37159265
"1704308015",0.5355555556,3761.54400136
"1704309078",0.5378787879,835.415765423
"1704309096",0.5523012552,1488.40645828
"1704309057",0.5690072639,1332.40148647
"1704309010",0.5447284345,1068.01439999
"1704309045",0.5693069307,1332.05272415
"1704309020",0.5708737864,1834.48643695
"1704309025",0.5557729941,1841.59046229
"1704309047",0.5749235474,2423.47466731
"1704309011",0.596,1015.69033763
"1704309046",0.519379845,1797.18907199
"1704309014",0.5884146341,342.081701431
"1704309068",0.5547263682,1025.83960456
"1704309067",0.6285714286,260.237102742
"1704309055",0.6532258065,375.286526227
"1704309012",0.4831683168,1834.87149488
"1704309103",0.5590909091,2771.1171303
"1704309063",0.5141242938,2748.94515375
"1704309049",0.5601503759,3389.14743525
"1704308026",0.5630841122,2393.986347
"1704308024",0.5259515571,1842.97095705
"1704308032",0.7898089172,110.303983429
"1704308023",0.5163147793,1056.32886604
"1704308014",0.5302547771,1089.74988094
"1704309021",0.5444015444,485.499439072
"1704309044",0.535483871,1579.59087383
"1704309065",0.6196473552,2254.69588849
"1704309117",0.6590038314,3009.45409611
"1704309059",0.5186640472,1572.57957435
"1704309116",0.3744075829,1880.80169123
"1704309105",0.4003944773,4571.4309314
"1704309111",0.6005830904,5035.92395475
"1704309112",0.5741127349,4574.66216041
"1704309024",0.5696202532,1805.78577519
"1704309075",0.5359589041,804.427261721
"1704309077",0.5620915033,922.495044399
"1704309100",0.5831663327,988.44931413
"1704309094",0.5529865125,363.162874688
"1704309098",0.4712041885,211.173649571
"1704309090",0.5765306122,3393.85540341
"1704309129",0.6002766252,4164.2766219
"1704305101",0.708045977,3599.93911204
"1704307008",0.4460856721,2743.1853311
"1704308018",0.4537444934,407.326196344
"1704308021",0.4700704225,52.7100581814
"1704306001",0.4439461883,1842.07968051
"1704309029",0.4019851117,517.785457434
"1704309031",0.5769230769,1818.2000817
"1704309080",0.4574468085,1975.96117855
"1704309079",0.6261127596,2634.58385207
"1704309032",0.4890190337,2270.54042136
"1704309071",0.4207650273,932.611061978
"1704309127",0.5425,1487.47513224
"1704309083",0.5272108844,1051.58002255
"1704309072",0.5360824742,2306.98712255
"1704309082",0.4472727273,3561.81013166
"1704309126",0.4931506849,2835.12265183
"1704309088",0.7895652174,4120.41506935
"1704306033",0.5342960289,2083.73334621
"1704306011",0.5242966752,492.808098744
"1704306041",0.5448113208,2875.73567661
"1704306044",0.6451612903,397.963536153
"1704306043",0.7338403042,1051.65552702
"1704306046",0.5259799453,321.70296991
"1704309115",0.5995934959,3500.45515983
"1704309104",0.4813953488,2883.81072455
"1704309076",0.4940711462,2143.54487891
"1704309081",0.706959707,4283.28045808
"1704309108",0.7333333333,4358.79673983
"1704309097",0.4460093897,4419.36510184
"1704309056",0.6206395349,3971.98413246
"1704301028",0.7234042553,27.5422334526
"1704301062",0.5288888889,810.739668416
"1704301064",0.5329218107,2132.78002093
"1704302071",0.4500978474,1596.82477699
"1704302070",0.4965197216,1263.74971134
"1704306025",0.6859827721,768.521122162
"1704306018",0.6671195652,976.431033502
"1704306021",0.7037617555,1715.44926459
"1704306003",0.6811279826,1478.16355726
"1704306050",0.6168831169,2447.89804098
"1704306038",0.5858974359,3886.68711678
"1704306029",0.5551257253,380.072311199
"1704306014",0.5792682927,1314.90031336
"1704302035",0.7632508834,2654.39018329
"1704307038",0.5942228336,600.466766021
"1704307035",0.5467032967,795.276466377
"1704307036",0.53,1159.42831308
"1704307039",0.5523465704,715.2810031
"1704307037",0.3924050633,2221.34164552
"1704308034",0.6272493573,1826.02086636
"1704306036",0.507628294,2681.8506244
"1704306032",0.6788990826,237.544742828
"1704306035",0.6655737705,636.301943677
"1704306024",0.6352201258,396.499593092
"1704306017",0.6131221719,417.656912847
"1704306049",0.567961165,1029.49194353
"1704306023",0.6260964912,436.657246028
"1704308035",0.487804878,1760.97541194
"1704308033",0.5585774059,3202.04024483
"1704305109",0.4143167028,3847.14672601
"1704305107",0.4745417515,3666.64496128
"1704305108",0.5477386935,1431.72896167
"1704309130",0.4586894587,2749.15459799
"1704303125",0.5177809388,5346.27959474
"1704303128",0.4642233857,1493.04504592
"1704303126",0.5604982206,2310.33507202
"1704306006",0.6416382253,1625.52033677
"1704306037",0.6486761711,1076.43935428
"1704306031",0.5233545648,3009.88590137
"1704306026",0.5370675453,1485.98293777
"1704306019",0.5218658892,979.000883351
"1704306016",0.3972835314,1458.15946174
"1704306012",0.5291262136,1158.71902812
"1704306028",0.498427673,3057.72438826
"1704308010",0.4803001876,2095.53276055
"1704306020",0.5986949429,1901.21955368
"1704304092",0.628975265,2910.32305631
"1704304095",0.4444444444,384.172503751
"1704304093",0.643697479,4542.09837101
"1704304094",0.4706766917,3206.98948783
"1704306055",0.4433443344,1397.78122334
"1704306051",0.6807790008,458.225226612
"1704306056",0.664147775,190.579029238
"1704306045",0.5027027027,1749.27038926
"1704306039",0.6060267857,1915.19211409
"1704306048",0.597752809,973.020607869
"1704308029",0.5769230769,493.302194167
"1704308025",0.6823266219,576.32400703
"1704306030",0.531152648,464.345884465
"1704306047",0.4389067524,1652.79393434
"1704308027",0.6414048059,1380.65166279
"1704306053",0.6685288641,408.456234005
"1704306057",0.6340782123,3096.01556244
"1704306059",0.6548672566,313.583649188
"1704306054",0.6571155683,1521.27526993
"1704306060",0.7147435897,884.304574108
"1704306058",0.7269565217,667.380371449
"1704306052",0.6929577465,1192.46700266
"1704308031",0.5879828326,1556.57603262
"1704306034",0.6618852459,1874.20254325
"1704306040",0.5491452991,700.089746792
"1704307001",0.3941176471,600.435575514
"1704307007",0.4638255699,1205.53828779
"1704307003",0.4702072539,2856.550299
"1704307002",0.4371373308,3178.87337568
"1704308017",0.5043103448,133.338683376
"1704307022",0.4755077658,771.830030141
"1704307032",0.5006993007,1512.66324469
"1704307033",0.5524553571,942.002805524
"1704307010",0.4133504493,1666.72439531
"1704307015",0.647606383,1569.07407284
"1704307025",0.5897035881,952.20681153
"1704307020",0.597582038,372.699362115
"1704307021",0.5977011494,1489.27474837
"1704307013",0.5722411832,626.94956335
"1704307012",0.6039933444,1265.34442005
"1704307011",0.5081699346,836.098608609
"1704307009",0.4805970149,3873.24868923
"1704308008",0.5460992908,880.784577507
"1704308005",0.5471698113,894.738109937
"1704308001",0.6008316008,69.2758248105
"1704308003",0.6472222222,365.301619874
"1704307023",0.5774971297,2644.93353842
"1704307026",0.5808656036,2226.6453215
"1704308013",0.660968661,376.214761204
"1704308012",0.5416666667,447.003250883
"1704308009",0.7342657343,799.44316414
"1704308019",0.4945355191,1661.25841473
"1704302058",0.5855855856,2346.78345697
"1704302009",0.5628272251,2959.14856642
"1704302060",0.6523046092,1521.31049972
"1704302053",0.6427870461,1437.90163409
"1704302023",0.6518518519,1349.01202226
"1704302045",0.2829076621,3696.09782832
"1704302027",0.6385869565,427.926530903
"1704302064",0.6691542289,2685.40528756
"1704302025",0.5902578797,2236.25096312
"1704302063",0.6876513317,1701.32081704
"1704303104",0.5988023952,4325.33715104
"1704305050",0.5730337079,2917.39818739
"1704309062",0.5710843373,4443.88517666
"1704309064",0.4593301435,4126.08727315
"1704309114",0.5516693164,3535.1112197
"1704304008",0.6713286713,1065.27276694
"1704303091",0.6293436293,4923.38167328
"1704303114",0.6101485149,5156.1079144
"1704303093",0.557122708,4123.36465641
"1704304053",0.7151898734,4873.25706395
"1704304049",0.6835443038,4162.92168661
"1704305057",0.4015384615,624.346327372
"1704305080",0.6060037523,218.59636487
"1704305012",0.6266318538,1141.20478688
"1704305014",0.509054326,659.362915314
"1704305010",0.5316205534,519.371955953
"1704305013",0.5470692718,976.139366544
"1704305041",0.5870535714,499.121185433
"1704305022",0.5517241379,275.857921867
"1704305032",0.4941860465,491.665214186
"1704305063",0.5344827586,393.102055012
"1704305099",0.5539452496,1827.11198705
"1704305087",0.4936170213,2463.15769507
"1704302048",0.6836027714,1074.92525382
"1704302052",0.6816269285,828.973392559
"1704302050",0.6814159292,205.341816168
"1704305102",0.4437726723,2688.59313037
"1704302016",0.576,2329.31449957
"1704305030",0.5339506173,2177.19550385
"1704302061",0.5051282051,2597.11006976
"1704302037",0.6657681941,1366.22733316
"1704307017",0.6485461441,2889.10489793
"1704307028",0.6283464567,1095.50430973
"1704302072",0.6309192201,1823.69340022
"1704304065",0.7509881423,4795.88561997
"1704304026",0.6076923077,5464.23528575
"1704304001",0.6416382253,491.782009902
"1704304004",0.5524691358,318.535675189
"1704304011",0.5049833887,1069.81291365
"1704304078",0.6227810651,453.984552187
"1704304006",0.5753768844,212.168752267
"1704304088",0.6074766355,514.600130852
"1704304003",0.5016393443,1209.48046976
"1704306005",0.554770318,179.207955546
"1704304022",0.5446428571,448.628325609
"1704305074",0.4153094463,2928.5053116
"1704305066",0.5213815789,1644.495921
"1704305045",0.512,1219.47352145
"1704305058",0.5229226361,1065.18707966
"1704305053",0.7569786535,2246.87556097
"1704309102",0.6152304609,1636.31126994
"1704309107",0.7135862913,2880.64912734
"1704305073",0.5018007203,2428.34013032
"1704305027",0.5396475771,1284.69890342
"1704305064",0.606557377,980.801798491
"1704305067",0.4779270633,3650.18112874
"1704302026",0.6621212121,1572.54501691
"1704305011",0.5242718447,448.896169103
"1704305016",0.5065913371,279.904059397
"1704307016",0.7142857143,605.189641861
"1704307004",0.5906113537,1517.29613481
"1704307005",0.5413625304,525.222002428
"1704307018",0.6223776224,1445.70070212
"1704305031",0.5490483163,3079.37752103
"1704305106",0.3867549669,1651.35149672
"1704305061",0.3922114047,2696.30314446
"1704304055",0.5018587361,855.169787448
"1704304031",0.5149136578,1505.48451327
"1704306002",0.5340425532,1191.40782981
"1704306004",0.5806451613,573.725706126
"1704306027",0.7106382979,280.109980417
"1704306007",0.5382882883,2057.4171643
"1704304037",0.5091911765,2105.30219441
"1704304083",0.5303867403,1436.3236918
"1704304018",0.5979020979,5387.40581068
"1704301001",0.7223021583,154.43866103
"1704301063",0.6365740741,675.831117124
"1704301010",0.6822429907,5.511338414
"1704301021",0.6151898734,840.677886986
"1704301009",0.6448863636,1098.60774174
"1704301020",0.5706618962,484.024118015
"1704301019",0.6896551724,388.322645416
"1704301033",0.7167235495,1058.61502828
"1704301045",0.6105263158,2124.01759666
"1704301029",0.521978022,1369.34344722
"1704301050",0.51179941,539.597832022
"1704301014",0.6762749446,369.137551309
"1704305105",0.5372670807,1632.98196146
"1704305070",0.7693474962,2928.10897691
"1704307030",0.6067114094,711.190956685
"1704307006",0.5753228121,1660.51167636
"1704307014",0.6681681682,1459.58769199
"1704303007",0.4367396594,568.811319265
"1704303022",0.4221014493,643.65617742
"1704303043",0.4358974359,728.419046194
"1704303046",0.3651685393,1574.28272235
"1704303001",0.4414414414,272.985845359
"1704303025",0.4455445545,1056.18873898
"1704303004",0.3576779026,507.720831327
"1704304036",0.5612998523,4584.52155734
"1704304063",0.6843003413,3915.17939209
"1704304021",0.6023294509,5676.32395151
"1704304028",0.5872340426,3432.32288536
"1704304052",0.5188509874,1140.73919591
"1704304081",0.4668470907,1833.25052691
"1704304014",0.4449035813,2160.81353857
"1704304032",0.5970149254,444.737692946
"1704304016",0.5660091047,1178.4704723
"1704301048",0.707165109,1793.43328299
"1704301027",0.6976744186,2479.33792266
"1704301037",0.6397849462,2033.11420982
"1704301049",0.704805492,2986.23850691
"1704301002",0.6896551724,3104.7405039
"1704301036",0.6047120419,2639.93877781
"1704301032",0.5026246719,2332.44646101
"1704301034",0.6162790698,2370.22656589
"1704301059",0.537525355,2407.63336248
"1704301047",0.5020463847,2876.78451212
"1704301007",0.5878378378,2833.55473464
"1704301061",0.4854881266,1734.40258893
"1704303107",0.4833333333,1829.2548656
"1704309110",0.3514431239,3355.04901014
"1704309120",0.4696261682,1824.34729013
"1704303065",0.5263157895,786.126700218
"1704303009",0.6031390135,379.375135346
"1704303050",0.5735027223,257.934312317
"1704303008",0.5818965517,344.968655928
"1704303003",0.5140997831,480.015089424
"1704303002",0.583501006,341.829064623
"1704303034",0.59936407,1374.55855302
"1704304062",0.5334302326,586.165453005
"1704303026",0.5773913043,540.367828491
"1704304089",0.6181818182,292.423552082
"1704304007",0.5011764706,1087.44584501
"1704304079",0.556400507,631.41910731
"1704304009",0.5341365462,1138.89188129
"1704304080",0.5498575499,1932.02497412
"1704305079",0.5023474178,3050.48666052
"1704304010",0.5301794454,379.071401823
"1704304015",0.581239531,973.837449041
"1704301052",0.4230769231,2082.46691382
"1704301054",0.4859813084,1202.97254354
"1704301013",0.4894117647,2544.80151143
"1704301040",0.5853211009,2643.80683361
"1704301039",0.5778097983,2042.24380987
"1704301035",0.555785124,1255.04078089
"1704301057",0.6280991736,2333.00019547
"1704302005",0.5721311475,792.110309704
"1704301022",0.5802631579,1541.67968662
"1704301003",0.482398957,951.39895491
"1704303020",0.5731895223,1112.72155466
"1704303053",0.5330188679,1138.50522714
"1704303054",0.5494652406,2123.2439982
"1704304029",0.5647425897,1485.8651845
"1704304005",0.5257985258,601.61756897
"1704303005",0.4115755627,4758.82953049
"1704303077",0.5487804878,5280.03438527
"1704303092",0.5303867403,4239.16269413
"1704303097",0.493442623,5364.47579888
"1704303090",0.5836575875,5607.75018167
"1704303122",0.4727668845,4986.89358865
"1704303089",0.3647798742,4261.02359269
"1704304064",0.6032553408,1812.16587
"1704304060",0.6475247525,1903.81353572
"1704304044",0.578021978,944.150679959
"1704304038",0.6446124764,919.854410862
"1704304061",0.6430379747,1179.43777394
"1704304025",0.5912863071,2078.00649191
"1704305092",0.4987080103,3546.99153536
"1704305078",0.6069469835,3676.15666564
"1704305097",0.5837245696,2702.82406691
"1704301044",0.5893854749,1467.03048488
"1704301031",0.5968379447,855.400423742
"1704301012",0.6623134328,372.008066249
"1704301005",0.5048859935,460.228451863
"1704309015",0.5508982036,383.234111737
"1704309002",0.5836236934,327.709903335
"1704309118",0.5919732441,320.898853322
"1704309050",0.5289421158,369.745490908
"1704301004",0.498015873,1140.10732185
"1704301017",0.5782122905,1231.52315997
"1704309016",0.5831485588,458.26940096
"1704301025",0.5594405594,1185.4568804
"1704303124",0.498427673,3731.01553863
"1704303110",0.5815972222,5115.6169394
"1704303095",0.4044265594,4282.45529213
"1704303041",0.4732142857,1741.6126587
"1704303108",0.5420560748,3533.15830638
"1704303016",0.433915212,525.420719685
"1704303023",0.3058510638,1254.85896481
"1704303006",0.4233409611,658.445394911
"1704303083",0.3932253314,2762.05934791
"1704303098",0.4192913386,2001.78617511
"1704303082",0.5283018868,1771.72504691
"1704305046",0.5127272727,3097.26348486
"1704304056",0.5773317592,389.897463547
"1704304041",0.5782608696,2249.92909892
"1704304030",0.5037406484,2330.13560231
"1704304020",0.4943089431,1697.11804078
"1704304034",0.53,1909.74668394
"1704306015",0.6211812627,1115.43336447
"1704306010",0.4954954955,1063.10252184
"1704301038",0.530647986,391.673461466
"1704301058",0.5412541254,1294.91037226
"1704301043",0.6474654378,1011.95923681
"1704301015",0.5571177504,418.134071891
"1704301006",0.5750853242,1049.95337871
"1704301008",0.5669291339,1104.1783534
"1704301016",0.5833333333,1164.6739863
"1704301055",0.611814346,967.449031413
"1704301051",0.5181818182,2796.94820286
"1704301018",0.5259391771,2299.48109717
"1704301060",0.5318681319,2832.20139363
"1704302029",0.4351145038,1926.10721106
"1704303119",0.45,3366.28465152
"1704303059",0.4560143627,2964.08503905
"1704303044",0.4444444444,1558.67994285
"1704303084",0.443373494,203.353309762
"1704303011",0.5015923567,133.224441055
"1704303085",0.484375,1023.19727828
"1704303055",0.4797136038,829.015240376
"1704303028",0.4731707317,741.346603658
"1704303038",0.4395886889,532.989059131
"1704303021",0.523364486,215.434773765
"1704303037",0.4667673716,401.715144824
"1704306022",0.5360710322,2199.57966504
"1704308002",0.4924623116,4724.81677259
"1704304012",0.5358422939,1645.87414664
"1704304043",0.4417549168,2583.88107282
"1704304013",0.5380200861,3656.79602496
"1704304019",0.4812030075,2676.96424401
"1704304023",0.5474613687,3159.79831223
"1704304045",0.5013774105,3287.88638039
"1704301023",0.4844192635,891.748199117
"1704301042",0.496,2134.37553058
"1704301030",0.6265432099,1224.77825978
"1704301026",0.5525846702,1187.0146284
"1704301011",0.6279926335,811.733417773
"1704309089",0.6356275304,403.430687035
"1704309054",0.5948051948,262.935326405
"1704301056",0.6365546218,211.853404109
"1704309087",0.6578313253,251.83395286
"1704309073",0.60591133,582.491827256
"1704309042",0.5524752475,1457.36218222
"1704303047",0.5,1095.2297997
"1704303096",0.6739130435,162.934877354
"1704303012",0.5829145729,473.00100435
"1704303058",0.6295081967,854.459102259
"1704303052",0.5191256831,1199.76869159
"1704303045",0.5229540918,2078.05135738
"1704303121",0.4989059081,2005.476225
"1704303049",0.5501930502,1265.07591456
"1704303018",0.5474576271,541.045365443
"1704303013",0.5896946565,232.046063244
"1704303039",0.5238095238,1233.81754081
"1704303094",0.5972222222,1197.29832211
"1704303071",0.6918604651,2035.64447807
"1704303010",0.6275605214,399.846025965
"1704303014",0.5181518152,413.294772569
"1704306013",0.5617760618,3109.43071415
"1704304068",0.4894514768,2705.27141764
"1704304085",0.5196078431,2986.74348123
"1704304069",0.4388185654,4284.88399191
"1704304067",0.5540201005,4226.10926404
"1704304091",0.548,2437.94735875
"1704304076",0.4910485934,3315.30498901
"1704304051",0.6315789474,3881.60011376
"1704302031",0.5981481481,2166.25463831
"1704301053",0.5909090909,1209.59037312
"1704301046",0.5016286645,962.885936411
"1704302019",0.4783306581,701.45468055
"1704309013",0.5538057743,205.025162259
"1704302044",0.5336787565,77.5479354569
"1704302034",0.5111464968,2585.44488235
"1704302008",0.3746312684,2093.68716971
"1704302003",0.5763313609,300.978719529
"1704303061",0.4219114219,684.605527991
"1704303032",0.4918032787,360.689748345
"1704303048",0.5226917058,1155.57813458
"1704303069",0.6,1443.77323598
"1704303112",0.5489021956,1182.8158752
"1704303015",0.5304212168,1192.14762175
"1704303074",0.5662100457,1972.33537397
"1704303033",0.546184739,420.357968616
"1704303019",0.6147959184,1935.29072277
"1704309121",0.5280898876,2782.87954975
"1704303017",0.5716878403,289.003997987
"1704303120",0.5231910946,1696.32320244
"1704304042",0.6091743119,3346.62976708
"1704304027",0.620758483,5146.65795862
"1704304082",0.6059782609,2051.77343777
"1704304050",0.5458515284,3019.45718448
"1704304024",0.5940740741,3412.46924048
"1704305034",0.5371549894,2732.22317356
"1704305017",0.4170403587,4135.01635724
"1704305060",0.5188405797,4348.56335324
"1704302036",0.603960396,782.333015917
"1704302032",0.3684210526,1373.08710577
"1704302011",0.4708737864,531.717957132
"1704301041",0.5703883495,1811.25506791
"1704301024",0.3848684211,1992.74909537
"1704305026",0.605875153,1357.53116455
"1704309018",0.5643712575,1164.97772384
"1704309074",0.5781777278,355.521393194
"1704309113",0.6256830601,903.753432045
"1704302001",0.4676409186,2488.67382809
"1704302066",0.490990991,2831.30932047
"1704302065",0.5226209048,946.1234009
"1704303076",0.7467320261,2257.67044435
"1704303109",0.4844903988,2922.98741182
"1704303075",0.5406976744,2821.38303206
"1704303040",0.4362139918,4004.68328305
"1704303024",0.4215827338,2604.27572312
"1704303072",0.8237113402,794.416525087
"1704303101",0.468164794,1313.08406598
"1704303117",0.5609022556,4081.18905842
"1704304070",0.5078328982,3879.10406009
"1704306009",0.6130718954,3789.98143251
"1704306008",0.5526315789,2272.1128115
"1704304033",0.5057915058,3852.38827839
"1704304035",0.6330798479,5359.22189424
"1704304039",0.5502762431,5230.78676707
"1704304073",0.8285714286,5173.46293305
"1704304074",0.6645264848,5164.2971004
"1704302049",0.5635648755,2596.26897957
"1704302004",0.4975845411,2145.43376812
"1704302010",0.5137318255,2707.51979326
"1704302056",0.4684210526,2143.1572295
"1704302002",0.5910447761,809.873365912
"1704302017",0.4458333333,1501.11441328
"1704302042",0.6503719447,191.531395139
"1704302059",0.6258278146,438.826280693
"1704307031",0.7208994709,1010.22755328
"1704302033",0.5398373984,2414.18899985
"1704303099",0.5506756757,4210.38490215
"1704303062",0.4716981132,2699.57960968
"1704303060",0.6344410876,3889.84898544
"1704303067",0.5205992509,4872.03910326
"1704303100",0.5721231767,4546.27033784
"1704303057",0.5430327869,4485.3353964
"1704303042",0.5623721881,4318.19491585
"1704303081",0.5926605505,3941.11418293
"1704303035",0.4114754098,2514.68064454
"1704303116",0.4274509804,1637.77670787
"1704304048",0.6070878274,5680.61775446
